3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,349,294,101,70
3,674bc35e35d80de9818d07e0920b6f98.jpg,GARBAGE,100,57,98,72
3,f0bd46e8938b7389363fdde0f3bbf323.jpg,GARBAGE,366,319,115,89
3,f0bd46e8938b7389363fdde0f3bbf323.jpg,GARBAGE,392,356,112,90
3,f0bd46e8938b7389363fdde0f3bbf323.jpg,GARBAGE,35,-9,173,145
3,f0bd46e8938b7389363fdde0f3bbf323.jpg,GARBAGE,91,19,167,130
9,5b03ecdbe089165db75ce978c1bc27b3.jpg,CLUTTER_SIDEWALK,246,-71,227,86
9,5b03ecdbe089165db75ce978c1bc27b3.jpg,CLUTTER_SIDEWALK,564,186,241,98
3,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,43,6,126,98
3,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,368,330,140,108
3,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,344,303,146,114
3,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,195,150,135,97
3,7564ab4d3af931ed40d97bf07ad5dde2.jpg,GARBAGE,87,11,139,100
4,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,CONSTRUCTION_ROAD,142,47,124,88
4,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,CONSTRUCTION_ROAD,70,-22,132,82
4,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,CONSTRUCTION_ROAD,203,104,126,79
7,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,BAD_BILLBOARD,357,310,90,60
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,45,-13,132,93
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,143,73,120,77
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,146,104,159,123
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,99,0,154,111
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,144,74,158,109
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,100,28,118,73
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,311,272,111,77
3,03829890713f03586ac554a6912626f0.jpg,GARBAGE,391,288,146,84
7,c2222f366ffa64335fdffeeba21f8ca9.jpg,BAD_BILLBOARD,146,62,62,23
5,c2222f366ffa64335fdffeeba21f8ca9.jpg,BROKEN_SIGNAGE,30,-9,156,109
7,a4d73699d5641b65180a291fdd178fba.jpg,BAD_BILLBOARD,139,48,118,82
3,183e21b87bd2004e2edb140d686f379d.jpg,GARBAGE,194,157,108,88
7,183e21b87bd2004e2edb140d686f379d.jpg,BAD_BILLBOARD,362,236,91,45
9,459cb102ca28a85e6e5023f2ceb0f5bc.jpg,CLUTTER_SIDEWALK,458,53,282,141
3,459cb102ca28a85e6e5023f2ceb0f5bc.jpg,GARBAGE,471,408,243,203
3,a4e6a65e580bdae2bfb4632251de9803.jpg,GARBAGE,36,-10,241,207
3,a4e6a65e580bdae2bfb4632251de9803.jpg,GARBAGE,279,253,188,166
3,a4e6a65e580bdae2bfb4632251de9803.jpg,GARBAGE,287,184,198,162
3,a4e6a65e580bdae2bfb4632251de9803.jpg,GARBAGE,152,90,185,143
3,a4e6a65e580bdae2bfb4632251de9803.jpg,GARBAGE,204,143,188,153
4,fccd79371724e5a9aa63e2e7888dfe65.jpg,CONSTRUCTION_ROAD,272,217,145,106
3,3091f4673a9c5917114aa7bcdb07685a.jpg,GARBAGE,228,175,198,167
4,ca942571d785787c19c204737cff5d84.jpg,CONSTRUCTION_ROAD,75,-21,124,79
4,ca942571d785787c19c204737cff5d84.jpg,CONSTRUCTION_ROAD,343,244,136,83
4,ca942571d785787c19c204737cff5d84.jpg,CONSTRUCTION_ROAD,511,274,189,51
8,c166412c68dbc89c42de6795a5c5bc4c.jpg,SAND_ON_ROAD,471,407,110,74
9,c166412c68dbc89c42de6795a5c5bc4c.jpg,CLUTTER_SIDEWALK,281,37,165,100
9,c166412c68dbc89c42de6795a5c5bc4c.jpg,CLUTTER_SIDEWALK,125,-39,165,95
9,c166412c68dbc89c42de6795a5c5bc4c.jpg,CLUTTER_SIDEWALK,485,210,168,101
4,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CONSTRUCTION_ROAD,130,-41,173,51
4,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CONSTRUCTION_ROAD,258,57,180,54
4,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CONSTRUCTION_ROAD,529,316,196,59
4,51e8cbdf73d9020fc8abdc6ca700f913.jpg,CONSTRUCTION_ROAD,397,165,186,59
2,e99220c7c524150dd03cffcff9b6456d.jpg,POTHOLES,197,94,278,191
3,e99220c7c524150dd03cffcff9b6456d.jpg,GARBAGE,490,445,218,177
3,e99220c7c524150dd03cffcff9b6456d.jpg,GARBAGE,438,402,164,136
3,e99220c7c524150dd03cffcff9b6456d.jpg,GARBAGE,236,179,130,94
3,e99220c7c524150dd03cffcff9b6456d.jpg,GARBAGE,496,424,154,86
4,dcee0cf9016e571218ed42fcd3f8bf96.jpg,CONSTRUCTION_ROAD,491,155,190,93
4,dcee0cf9016e571218ed42fcd3f8bf96.jpg,CONSTRUCTION_ROAD,171,-50,183,96
4,dcee0cf9016e571218ed42fcd3f8bf96.jpg,CONSTRUCTION_ROAD,287,71,189,92
9,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,543,250,181,97
9,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,354,140,174,100
9,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,CLUTTER_SIDEWALK,226,-66,181,100
3,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,GARBAGE,262,203,153,119
3,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GARBAGE,148,109,166,138
0,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GRAFFITI,330,276,112,73
0,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GRAFFITI,367,295,108,54
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,302,275,127,111
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,66,19,98,62
9,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,423,220,140,85
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,439,402,93,71
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,314,264,100,65
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,254,209,100,73
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,41,-3,100,68
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,334,285,99,69
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,365,340,91,73
9,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,308,95,143,88
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,441,379,93,69
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,59,-16,136,110
9,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,516,360,141,82
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,125,70,96,62
9,b799e70c59017075834f2d58b104ae53.jpg,CLUTTER_SIDEWALK,149,-45,146,89
3,b799e70c59017075834f2d58b104ae53.jpg,GARBAGE,490,443,92,67
3,44171c30e32cfceb00522bf102f6e288.jpg,GARBAGE,110,57,155,121
3,3006c670aac2b115bb16d9ab94b5980c.jpg,GARBAGE,483,438,140,109
3,3006c670aac2b115bb16d9ab94b5980c.jpg,GARBAGE,489,448,135,89
9,1fc5fb0958415c9c067a7c3eafa72812.jpg,CLUTTER_SIDEWALK,104,-32,152,96
9,1fc5fb0958415c9c067a7c3eafa72812.jpg,CLUTTER_SIDEWALK,526,327,170,102
3,1bd486cb3ed31edc79733dd94ee0764f.jpg,GARBAGE,218,177,178,150
9,fb2fb9aa238182ad79651903a8ba12d4.jpg,CLUTTER_SIDEWALK,131,-40,159,73
9,fb2fb9aa238182ad79651903a8ba12d4.jpg,CLUTTER_SIDEWALK,241,168,104,73
3,fb2fb9aa238182ad79651903a8ba12d4.jpg,GARBAGE,37,-11,209,167
8,de0a4746b8b37979b79587bc112adb5a.jpg,SAND_ON_ROAD,381,332,133,103
8,de0a4746b8b37979b79587bc112adb5a.jpg,SAND_ON_ROAD,110,-15,168,88
2,7df21c1ad262edfab32b5b3f96707893.jpg,POTHOLES,88,-25,184,129
3,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,GARBAGE,279,236,160,132
3,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,GARBAGE,353,314,203,173
3,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,GARBAGE,284,223,180,137
9,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,CLUTTER_SIDEWALK,524,125,271,89
9,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,CLUTTER_SIDEWALK,300,-94,260,85
3,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,GARBAGE,397,315,190,147
3,a4cd6be1d02cdd6f0fd7328f5457a466.jpg,GARBAGE,233,184,237,198
3,d8f6e73070a571952fc742e9a6258a34.jpg,GARBAGE,196,176,103,87
3,d8f6e73070a571952fc742e9a6258a34.jpg,GARBAGE,357,334,138,116
2,2f653766ae0582c6fd2c15ae73b23c9f.jpg,POTHOLES,227,97,260,180
2,2f653766ae0582c6fd2c15ae73b23c9f.jpg,POTHOLES,500,416,249,165
2,2f653766ae0582c6fd2c15ae73b23c9f.jpg,POTHOLES,461,250,252,172
2,2f653766ae0582c6fd2c15ae73b23c9f.jpg,POTHOLES,137,-35,257,175
2,2f653766ae0582c6fd2c15ae73b23c9f.jpg,POTHOLES,308,182,256,169
3,f1c5e710b450934183eee523799c9003.jpg,GARBAGE,41,-1,187,157
3,f1c5e710b450934183eee523799c9003.jpg,GARBAGE,175,118,207,166
9,0dc119aa65a3064a659d3d763b82c717.jpg,CLUTTER_SIDEWALK,536,293,165,104
9,0dc119aa65a3064a659d3d763b82c717.jpg,CLUTTER_SIDEWALK,146,-46,162,101
9,0dc119aa65a3064a659d3d763b82c717.jpg,CLUTTER_SIDEWALK,364,131,164,102
3,c00bf757c8412aabd3113787515335e6.jpg,GARBAGE,200,149,148,115
3,c00bf757c8412aabd3113787515335e6.jpg,GARBAGE,298,259,132,104
3,c00bf757c8412aabd3113787515335e6.jpg,GARBAGE,79,43,144,119
3,c00bf757c8412aabd3113787515335e6.jpg,GARBAGE,218,179,137,110
4,cd6ad05e61ee246342826bf2c735029f.jpg,CONSTRUCTION_ROAD,344,76,195,68
4,cd6ad05e61ee246342826bf2c735029f.jpg,CONSTRUCTION_ROAD,450,151,198,64
3,cd6ad05e61ee246342826bf2c735029f.jpg,GARBAGE,388,337,191,161
4,cd6ad05e61ee246342826bf2c735029f.jpg,CONSTRUCTION_ROAD,532,309,199,68
3,cd6ad05e61ee246342826bf2c735029f.jpg,GARBAGE,285,226,190,159
3,cd6ad05e61ee246342826bf2c735029f.jpg,GARBAGE,179,114,188,152
4,cd6ad05e61ee246342826bf2c735029f.jpg,CONSTRUCTION_ROAD,182,-55,195,63
3,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,124,92,122,95
3,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,488,453,136,91
3,10e2926118794adcb4126bb6fcf34f10.jpg,GARBAGE,386,333,124,87
0,db49453ba9d0583957d00fc45d0e2698.jpg,GRAFFITI,477,256,201,71
3,db49453ba9d0583957d00fc45d0e2698.jpg,GARBAGE,246,207,271,245
3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,199,171,97,77
3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,184,152,99,75
3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,412,384,96,80
3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,348,295,101,70
3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,98,57,98,72
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,27,-8,184,147
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,326,298,172,150
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,17,-5,145,114
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,324,298,125,101
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,377,351,143,121
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,132,100,153,126
3,551871611cd92ea4915c53bdeffdfd6e.jpg,GARBAGE,173,139,181,155
3,d67fdbe62a209e3b1b59e531bdfd9150.jpg,GARBAGE,444,409,100,80
9,d67fdbe62a209e3b1b59e531bdfd9150.jpg,CLUTTER_SIDEWALK,529,322,174,98
9,d67fdbe62a209e3b1b59e531bdfd9150.jpg,CLUTTER_SIDEWALK,365,50,183,99
3,d67fdbe62a209e3b1b59e531bdfd9150.jpg,GARBAGE,373,345,141,117
9,d67fdbe62a209e3b1b59e531bdfd9150.jpg,CLUTTER_SIDEWALK,145,-44,188,104
0,e05147a9a71507798d91d5f37ecb02fe.jpg,GRAFFITI,231,-23,184,-35
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,503,402,129,79
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,173,29,130,80
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,455,294,129,79
3,6d5cb9abca91a010f1936f3be369223b.jpg,GARBAGE,135,101,123,101
9,6d5cb9abca91a010f1936f3be369223b.jpg,CLUTTER_SIDEWALK,303,133,129,79
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,256,201,148,105
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,27,-8,150,90
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,109,-1,152,96
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,225,158,155,117
8,6c86868845ad1fccb925668be8369fc6.jpg,SAND_ON_ROAD,201,100,157,105
3,1764c097eee5e13169b53eb00b886199.jpg,GARBAGE,433,399,153,128
3,1764c097eee5e13169b53eb00b886199.jpg,GARBAGE,110,67,104,65
3,1764c097eee5e13169b53eb00b886199.jpg,GARBAGE,479,434,143,113
9,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,405,143,305,112
9,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,92,-29,303,97
9,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,495,427,250,134
9,a50eb10529042e49c8545b5f2a165b1b.jpg,CLUTTER_SIDEWALK,232,-70,303,102
2,226372c92b43215633c7cb32c1c07752.jpg,POTHOLES,252,203,132,98
8,226372c92b43215633c7cb32c1c07752.jpg,SAND_ON_ROAD,441,378,119,75
0,ee50ecc051ce9bda0a13bc5c6167244d.jpg,GRAFFITI,328,228,283,180
2,ee50ecc051ce9bda0a13bc5c6167244d.jpg,POTHOLES,285,221,192,135
2,ee50ecc051ce9bda0a13bc5c6167244d.jpg,POTHOLES,288,195,227,157
2,ee50ecc051ce9bda0a13bc5c6167244d.jpg,POTHOLES,331,220,285,178
3,c2160d27812c651f4604b622353fd068.jpg,GARBAGE,191,167,209,189
7,c2160d27812c651f4604b622353fd068.jpg,BAD_BILLBOARD,490,164,57,-17
8,674b5212410d51ddf94285abfecc49f6.jpg,SAND_ON_ROAD,139,77,110,72
3,674b5212410d51ddf94285abfecc49f6.jpg,GARBAGE,217,183,115,89
3,f9bb9d46deecb22dfd11c39bc5a2c80a.jpg,GARBAGE,134,110,119,99
0,f9bb9d46deecb22dfd11c39bc5a2c80a.jpg,GRAFFITI,442,360,92,45
3,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,418,377,129,104
3,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,12,-3,145,120
5,21a69b975d45c891d32ea71323800a09.jpg,BROKEN_SIGNAGE,137,63,157,110
3,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,160,132,148,128
3,21a69b975d45c891d32ea71323800a09.jpg,GARBAGE,391,348,157,132
3,274724c9cb292b1c96e5a442d730ed74.jpg,GARBAGE,259,187,139,98
3,274724c9cb292b1c96e5a442d730ed74.jpg,GARBAGE,366,321,132,101
3,274724c9cb292b1c96e5a442d730ed74.jpg,GARBAGE,460,403,134,93
3,274724c9cb292b1c96e5a442d730ed74.jpg,GARBAGE,486,458,140,100
3,274724c9cb292b1c96e5a442d730ed74.jpg,GARBAGE,260,222,189,159
9,71e3b9f49317f4950e4d15fc5f8f578b.jpg,CLUTTER_SIDEWALK,124,-38,120,78
3,71e3b9f49317f4950e4d15fc5f8f578b.jpg,GARBAGE,287,182,74,30
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,188,153,110,85
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,38,-12,130,72
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,328,239,130,85
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,87,8,124,77
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,531,265,193,42
3,a60282ea76831fda36d626b1cafe4c22.jpg,GARBAGE,376,331,124,89
3,a60282ea76831fda36d626b1cafe4c22.jpg,GARBAGE,180,106,137,94
3,a60282ea76831fda36d626b1cafe4c22.jpg,GARBAGE,234,173,139,103
3,a60282ea76831fda36d626b1cafe4c22.jpg,GARBAGE,491,435,122,88
4,ccd46c29c0fa28359ec68b5da0ac0565.jpg,CONSTRUCTION_ROAD,219,60,139,76
4,ccd46c29c0fa28359ec68b5da0ac0565.jpg,CONSTRUCTION_ROAD,283,69,138,77
4,ccd46c29c0fa28359ec68b5da0ac0565.jpg,CONSTRUCTION_ROAD,481,320,139,75
4,ccd46c29c0fa28359ec68b5da0ac0565.jpg,CONSTRUCTION_ROAD,397,201,138,74
4,ccd46c29c0fa28359ec68b5da0ac0565.jpg,CONSTRUCTION_ROAD,138,-37,141,74
3,0ffc2cba58a51ff379d536a6ec8e7664.jpg,GARBAGE,323,280,213,188
3,0ffc2cba58a51ff379d536a6ec8e7664.jpg,GARBAGE,495,415,177,137
3,dde023009163eb74433816458f79e6d5.jpg,GARBAGE,393,363,212,193
9,dde023009163eb74433816458f79e6d5.jpg,CLUTTER_SIDEWALK,492,309,182,146
3,dde023009163eb74433816458f79e6d5.jpg,GARBAGE,329,265,185,155
9,dde023009163eb74433816458f79e6d5.jpg,CLUTTER_SIDEWALK,333,60,194,148
7,515ff452e7f9f4495372f038ef17ea20.jpg,BAD_BILLBOARD,387,241,70,-14
2,eff82e9be44a893c3864ff00057cd388.jpg,POTHOLES,104,13,175,126
2,eff82e9be44a893c3864ff00057cd388.jpg,POTHOLES,58,-18,191,135
2,eff82e9be44a893c3864ff00057cd388.jpg,POTHOLES,478,359,191,132
3,eff82e9be44a893c3864ff00057cd388.jpg,GARBAGE,400,375,140,121
2,eff82e9be44a893c3864ff00057cd388.jpg,POTHOLES,358,289,151,112
3,c8b4701123924da18268d6cc1def0e4c.jpg,GARBAGE,348,266,139,86
9,eaabaad89f5cfac70eecf13addd4eff7.jpg,CLUTTER_SIDEWALK,121,-37,175,113
3,eaabaad89f5cfac70eecf13addd4eff7.jpg,GARBAGE,153,119,162,139
9,609760ab21b3bf9c19e1bfc2c6aa21bf.jpg,CLUTTER_SIDEWALK,54,-17,170,135
9,609760ab21b3bf9c19e1bfc2c6aa21bf.jpg,CLUTTER_SIDEWALK,382,246,167,131
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,339,257,147,85
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,373,306,146,100
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,325,155,157,87
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,515,297,185,94
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,233,62,162,84
4,780f33f53a1374544b47f13e6641e7db.jpg,CONSTRUCTION_ROAD,132,-41,168,73
3,7ea5d1dc22463d5e6dc8b4abebdbe0dd.jpg,GARBAGE,217,195,114,97
2,7ea5d1dc22463d5e6dc8b4abebdbe0dd.jpg,POTHOLES,332,255,230,142
3,9312d5f646b5c51bd15bd6e32ed56079.jpg,GARBAGE,430,396,149,123
3,9312d5f646b5c51bd15bd6e32ed56079.jpg,GARBAGE,230,196,147,121
10,9312d5f646b5c51bd15bd6e32ed56079.jpg,UNKEPT_FACADE,479,262,125,33
3,9312d5f646b5c51bd15bd6e32ed56079.jpg,GARBAGE,107,73,144,120
3,9312d5f646b5c51bd15bd6e32ed56079.jpg,GARBAGE,292,253,145,117
3,9312d5f646b5c51bd15bd6e32ed56079.jpg,GARBAGE,161,133,141,120
3,9312d5f646b5c51bd15bd6e32ed56079.jpg,GARBAGE,36,-9,143,115
7,00b5fc2d3153637e65a35363295e14ba.jpg,BAD_BILLBOARD,380,337,97,67
3,452a214759bbf89d13fd2e74f740d760.jpg,GARBAGE,113,60,162,130
4,452a214759bbf89d13fd2e74f740d760.jpg,CONSTRUCTION_ROAD,288,-76,305,80
4,452a214759bbf89d13fd2e74f740d760.jpg,CONSTRUCTION_ROAD,538,295,303,89
3,b202b56d3790b142e01e3fcd98f1de23.jpg,GARBAGE,83,54,195,173
3,b202b56d3790b142e01e3fcd98f1de23.jpg,GARBAGE,195,133,206,167
3,b202b56d3790b142e01e3fcd98f1de23.jpg,GARBAGE,474,415,180,140
3,f78c973a7b2d9a7191fd4d30132877d1.jpg,GARBAGE,186,133,204,176
3,f78c973a7b2d9a7191fd4d30132877d1.jpg,GARBAGE,408,366,152,127
3,f78c973a7b2d9a7191fd4d30132877d1.jpg,GARBAGE,156,113,201,173
3,4bdc216b94a6f8926b2ae340e6f25532.jpg,GARBAGE,83,26,122,96
3,f08591432ca4291dc0b9c4146db9bdac.jpg,GARBAGE,471,419,183,151
3,f08591432ca4291dc0b9c4146db9bdac.jpg,GARBAGE,387,335,149,112
3,33dc59f619426fa9389b9c9e5bd3594b.jpg,GARBAGE,32,-10,193,154
7,33dc59f619426fa9389b9c9e5bd3594b.jpg,BAD_BILLBOARD,562,215,87,-11
9,a46e62dc7d6408572c55357d074c7ef8.jpg,CLUTTER_SIDEWALK,492,237,169,99
9,a46e62dc7d6408572c55357d074c7ef8.jpg,CLUTTER_SIDEWALK,48,-15,175,107
3,a46e62dc7d6408572c55357d074c7ef8.jpg,GARBAGE,123,84,97,69
9,a46e62dc7d6408572c55357d074c7ef8.jpg,CLUTTER_SIDEWALK,279,-2,176,105
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,211,177,120,97
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,149,75,169,125
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,184,120,163,116
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,114,40,188,136
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,269,222,192,120
3,df3616ec29acb652c10c725f184f375a.jpg,GARBAGE,239,203,189,164
3,df3616ec29acb652c10c725f184f375a.jpg,GARBAGE,437,398,228,200
3,df3616ec29acb652c10c725f184f375a.jpg,GARBAGE,391,292,228,198
3,df3616ec29acb652c10c725f184f375a.jpg,GARBAGE,254,228,183,159
0,df3616ec29acb652c10c725f184f375a.jpg,GRAFFITI,138,73,143,111
3,df3616ec29acb652c10c725f184f375a.jpg,GARBAGE,283,236,193,164
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,319,285,169,145
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,311,280,90,64
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,433,390,103,77
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,435,391,92,58
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,201,163,94,68
9,6d24826f75cb435e2c58d6ea49d545fd.jpg,CLUTTER_SIDEWALK,525,327,194,105
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,244,216,92,70
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,190,151,107,77
3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,373,303,108,70
4,302de87440527521d5585f5ba25eb9c2.jpg,CONSTRUCTION_ROAD,531,219,218,104
4,302de87440527521d5585f5ba25eb9c2.jpg,CONSTRUCTION_ROAD,334,65,217,101
4,302de87440527521d5585f5ba25eb9c2.jpg,CONSTRUCTION_ROAD,167,-50,216,105
3,b95a929ffe6676119acd8eca77ac446e.jpg,GARBAGE,225,176,82,50
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,224,171,120,86
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,347,247,137,80
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,208,-55,178,65
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,209,135,124,83
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,299,242,126,83
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,474,266,199,52
3,a5c2f98fbf41e403eace427e0bf988cc.jpg,GARBAGE,322,290,128,104
3,a5c2f98fbf41e403eace427e0bf988cc.jpg,GARBAGE,263,210,77,26
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,250,193,110,80
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,151,-39,143,48
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,541,261,196,32
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,174,90,125,61
4,a7e9450f7ca01da6619e3785b8144089.jpg,CONSTRUCTION_ROAD,341,248,134,59
3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,188,152,138,116
3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,82,2,146,108
3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,64,-9,148,110
3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,251,215,189,163
3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,323,280,153,125
3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,285,255,141,120
3,e846938b21e4aba9419da248044cb4d3.jpg,GARBAGE,159,126,125,101
3,e846938b21e4aba9419da248044cb4d3.jpg,GARBAGE,402,366,119,99
9,b1681649e43b60d1093e98925e9b66eb.jpg,CLUTTER_SIDEWALK,487,164,178,100
3,b1681649e43b60d1093e98925e9b66eb.jpg,GARBAGE,265,241,104,77
9,b1681649e43b60d1093e98925e9b66eb.jpg,CLUTTER_SIDEWALK,118,-37,165,97
3,aea3448c3c4ef8addd6d73861cc70adb.jpg,GARBAGE,57,28,151,126
3,16efb7185a6c09e1528d3298c260d0f6.jpg,GARBAGE,158,128,198,176
3,16efb7185a6c09e1528d3298c260d0f6.jpg,GARBAGE,66,-7,132,89
0,12b1658b32d624cc3861668900da132a.jpg,GRAFFITI,382,306,105,21
0,12b1658b32d624cc3861668900da132a.jpg,GRAFFITI,258,155,126,15
7,46b3a06144d26449bfea1de7eba6002e.jpg,BAD_BILLBOARD,309,275,94,69
